name,modrinth,curseforge,description
,OZDetUyq,811667,"Zu Beginn des Spiels stehen Optionen zur Verfügung, um den Schwierigkeitsgrad zu erhöhen und zusätzliche Belohnungen nur für Sie zu erhalten."
,Vfhol2da,956343,"Vollständig konfigurierbarer explosiver Ton, Tonkugeln und gefärbte Terrakotta."
,6pdhya1q,977300,"🖼️ Fügen Sie grundlegende Funktionen hinzu, um die Stile und Schaltflächen des Minecraft-Hauptmenüs zu bearbeiten, Fenstertitel zu ändern und neue Symbole festzulegen."
,iWMeHtdv,1018608,"Ein Werkzeugmodul, das bei der Generierung schwebender Welten im Inselstil hilft, die Entstehung von Strukturen im Nichts verhindert und andere Generierungseinstellungen anpasst."
,WUvGZLgB,360916,Platziert Blöcke nach dem Zufallsprinzip in der Hotbar.
,lNttW2Xl,513402,Mod entwickelt für das TerraFirmaGreg-Modpack!
,SRvY3a39,624368,Lassen Sie die Wolken weiter rendern!
,l1FZziEx,1023409,
,SRhXcqHZ,332910,Brandneue Katzen verleihen Ihrer Minecraft-Welt die Wärme eines Zuhauses.
,QRYqnI15,631922,Erweitern Sie das Inventar (Raster vergrößern) durch verschiedene Rucksack-„Physiken“
,cC1LNyTQ,1121234,Ermöglicht die Anpassung der Reduzierungsformel für Resistenzstatuseffekte (oder die Anpassung des Prozentsatzes der Schadensreduzierung).
,RpguhJmg,947463,
,V92cR3aK,955545,"Optimieren Sie die Serverleistung über alle Dimensionen hinweg, indem Sie die Last auf mehrere Threads verteilen"
,AyU2qr1G,431279,Warum haben Vegetarier das ausschließliche Recht auf leckeres Essen? Goldener Apfel? Goldene Karotte? *Bah* Lass uns ein goldenes Steak holen! :) :)
,EVaPMugz,330425,CraftTweaker-Erweiterung: anpassbare Lebensmittelattribute
,jv05qdpr,679313,Gebäudedekorationsmodul unterstützt 1.16-1.20 [Forge|Stoff]
,yM3Gl0Pb,1065985,Sammlung aller Holzarten auf Webstühlen
,cnZ8ftby,980738,"Dynamisches Levelsystem, Spielerattribute usw., hochgradig konfigurierbar"
,WXhDTEXL,951750,Passen Sie Farmer's Joy an die Legend of the Mountains-Welt an
,tb5O1ssC,948999,Einfache und elegante Brücke über den Fluss!
,2Vw36Ezz,845348,Forge-Version des Stoffteppich-Klassenmoduls
,ZrqMJA7K,937337,Pferde können im Sattel schwimmen
,7DldwCbW,1057248,Fügen Sie eine Vielzahl von Vogelplüschtieren hinzu!
,8IL4vrzK,287606,Energieumwandlungsadapterblock hinzugefügt
,SM7H0ipu,1061215,"Holen Sie sich alle Endressourcen, ohne bis zum Ende zu gehen"
,73MCa9Po,579545,Praktische Verwendung von Kupfer: Kupferversionen aller Eisenblöcke/Gegenstände hinzugefügt
,X7tPVQze,827539,Unterstützen Sie BugJump bei der Behebung von Schwachstellen
,wh0wnzrT,901476,"Versteckte Eigenschaften, natürlich erzeugter Mechanismus: Knockdown/Capture erhöht die Wahrscheinlichkeit von Blitzen in der Nähe und kann einen perfekten individuellen Wert ergeben"
,5SJza7mc,496631,Foodables: Fügen Sie eine Vielzahl innovativer Lebensmittel im Original-Stil hinzu
,htkVd6dQ,1018014,"Einfache Schadensanzeige: Zeigt einen schwebenden Gesundheitsbalken (oder -wert) an, einschließlich zusätzlicher Funktionen wie der Anzeige der Angriffsrichtung"
,eksacezN,1012729,Mechanische Kraft: Atombombe – gebaut für den friedlichen Einsatz!
,GzmTgzUV,560257,Minimalistisches Fabric-Modul: Ersetzen Sie das Verbindungssignalgitter durch einen digitalen Ping-Wert
,zxrHoh3i,1025486,"Drücken Sie lange auf die rechte Taste, um Blöcke ohne Verzögerung schnell zu platzieren (ursprüngliches 4-Tick-Intervall)"
,7iOTdk4O,1103598,Robotik: Fügen Sie programmierbare benutzerdefinierte Roboter hinzu
,QtkeMX9L,1005193,Erstellen: Verbundener inoffizieller Teilport
,6DdCzpTL,420561,"Fügen Sie Minecraft-Protokolle ein, teilen und analysieren Sie sie"
,63dF5mMb,373802,"Verhindern Sie, dass das Spiel im Vollbildmodus startet"
,4ujb6dg7,839163,"Nutzen Sie die Winde der Magie und die Macht des Endes, um mit Leichtigkeit zu reisen!"
,z7dzpcw6,986624,Fügen Sie dem Spiel ein zusätzliches Attributsystem hinzu
,V5AokBLJ,423429,Erschaffe eine eingefrorene MC-Welt!
,a5RM8Yrq,902655,"1.20 Update-Erweiterung: neue Strukturen, Dekorationen usw."
,QV5ehY9M,700638,Manchmal ist eine präzise Erkundung erforderlich
,1LE7mid6,843309,Serverseitiges Fabric-Modul: Bietet praktische Funktionen für Simple Voice Chat-Gruppen
,qj72RnIF,358489,Plant Magic Industrial Farming-Erweiterung: Neue Nutzpflanzen
,MMwoD4T8,920504,Fügen Sie der MC-Welt verrückte Kannibalen hinzu!
,sNpla5PF,399025,Fantastisches Möbeldekor-Universum! (Reeves-Möbel)
,dv1QW2PN,683156,Zwei Personen reiten zusammen: Zwei Personen dürfen auf einem Pferd/Esel/Maultier usw. reiten.
,UzrnOikr,951140,"Verwenden Sie ThreadLocalRandom, um den ursprünglichen Zufallszahlengenerator zu ersetzen und so die Leistung und Bildrate zu verbessern"
,zfPoD7Tm,916504,"MiniHUD inoffizieller Forge-Port: Client-Modul, das Koordinaten, Perspektive und Bewegungsgeschwindigkeit anzeigt"
,45TL8yoG,375616,Realistische Überarbeitung der Konstruktionsmechanik
,Si383TIH,493246,Modul zur Servergebietsverwaltung
,zyrBv7fd,1089519,Wirf alles in deine Hand!
,aqYNR6rI,977947,Mechanische Leistungserweiterung: Bereitstellung erneuerbarer Formeln für Kupfer und Zink (Veridium und Asurin)
,noFw6GYL,1021474,Inhalte für 5 einzigartige Höhlen im Alex Cave-Mod hinzugefügt
,AHOHjOp2,1021066,Universelles Refraction-API-Framework
,ie1S9PJr,967804,Wandklettermechanismus hinzugefügt
,gITClFhp,1088156,Ad Extendra-Fortsetzung von Teddy0008
,wr1BCv8H,1127816,"Innovation der Endgeneration: Fokus auf Leveldesign, Bewegung und Vielfalt"
,dYtETNTo,502660,"Dorfbewohner lassen 1 Smaragd fallen, wenn sie sterben (das ist alles :) Viel Spaß beim Jagen)"
,VQjLRoqQ,453315,Realistische Überarbeitung der Explosionsmechanik
,elMC8kn3,628113,Binden Sie lästige Tastenkombinationen für Erzählungen neu!
,9MEmQKkF,841298,Mehr Bohrer: effizientere Bergbaumaschinen!
,XuHYu7cF,1071749,Inspiriert von Galaxy Mods: Rückkehr ins All mit mechanischer Kraft mit Geckolib
,ECIYhi8H,630519,Zusätzliche Pfeilerweiterung für Diamethysts Mod
,2CL6BDdJ,1078098,Erkunden Sie ein gefährliches neues Biom im Nether! Bauen Sie mit neuen Blöcken und arrangieren Sie neue Dekorationen!
,Ku6hIswn,523306,"Eine große Anzahl von Kreuzstich-Farbkombinationen, die der Pixelkunst gewidmet sind"
,TcVddnvI,543575,Client-Mod: Lava so transparent wie Wasser machen
,Mtblos46,995524,Verbessern Sie die Praktikabilität von Nautilusmuscheln und Goldausrüstung
,BaqCltvf,1037991,Flexibles und erweiterbares Zubehör-/Ausrüstungs-API-Framework
,zun2vT3k,1026054,Desert Dungeon-Erweiterung für Globox_Z Dungeon Mod
,oeL19pc1,1013658,"Gehen Sie durch das antike Stadttor und betreten Sie die vom Nether verschluckte Abgrunddimension. Erkunden Sie Ruinen, besiegen Sie Feinde und lösen Sie das Geheimnis der verlorenen Seelen"
,5GZUvxmB,875909,"Armbrüste können verzaubert und geplündert werden, sind unbegrenzt und können mit Erfahrung in der Reparatur koexistieren."
,nKWFvKt2,453378,Umbrella-Erweiterung des Origin-Moduls
,IupkwRPf,473131,"Erlauben Sie Modpack-Autoren, die Serverkonfiguration einzubauen (und die voreingestellte server.dat-Datei zu ersetzen)."
,oML3dQBb,414851,"Waldbrände bringen Zerstörung mit sich, bringen aber auch neues Leben hervor"
,rjsZCeTS,1032169,Verbesserung der Hervorhebung der thematischen Minecraft-Befehlssyntax über TextMate
,5xDsLBRb,1003431,Erinnern Sie sich daran? Sie sind zurück!
,8J7TR166,1034908,"Ein zusätzlicher Mod für Cobblemon, der Abzeichenboxen aus Pokémon-Animationen hinzufügt und benutzerdefinierte Abzeichen enthält"
,5bgqgixq,940673,Zeichnungselemente zur EMI-Sammlungsliste hinzufügen
,3je4UK0t,902155,Fabric-API-Erweiterungen für erweiterte Funktionalität
,UnqOLQvG,943610,Erweiterung des Enderite-Moduls zur weiteren Erweiterung des Spielablaufs
,kdch0Jxf,1112275,"Das Schusswaffen-Datenpaket im Originalstil (1.17-1.21.4), das Mehrspieler- und Überlebensmodi unterstützt, fügt mehr als 40 Schusswaffen und 3 Granatentypen hinzu, alle einschließlich benutzerdefinierter Modelle und Soundeffekte!"
,aDt1gKU8,1075155,Original-Stilkompatibilität für Öko-Ästhetik und Farmer’s Lay hinzugefügt
,NdHEeC5q,967091,"Ein einfaches Modul wurde behoben, das dazu führte, dass Schallplatten kopiert wurden, wenn sie gestapelt und in einen Plattenspieler gelegt wurden"
,LlOkR2e2,693817,"Erzeuge auf natürliche Weise Rüstungen für eine Vielzahl von Kreaturen, darunter Illagerer, Hexen, Ertrunkene und mehr!"
,CBtq0jWL,946375,Entfernen Sie das Fabric-Modul für die clientseitige Kollisionserkennung
,c5RUtis1,1071849,Kompatibilität im Vanille-Stil zu Plant Magic und Farmer's Lay hinzugefügt
,tn8wGyDx,1096362,"Roter Nether: Erweiterung der Nether-Rubine im Vanilla+-Stil um praktische, dekorative und Redstone-Anwendungen"
,OCvCFPNR,507774,Verbesserte Steuerung integrierter Server über das LAN-Öffnungsmenü
,eV1eX9u6,1070575,"Neues Rezept hinzugefügt, das die Verarbeitung von tiefem Schiefer zu Mineralien ermöglicht"
,2ots5RF5,374828,Ω Das einzige wesentliche Modul zur vollständigen Steuerung einzelner Soundeffekte im Spiel
,eXgdv1oC,224599,"Reproduzieren Sie den Schauplatz der Mysterious Island-Serie in Minecraft, und Sie können schreiben und in eine neue Dimension namens „Age“ reisen."
,nlFgvj7M,457826,"Ein einfacher Mod, der nicht aktivierte Blasenplatzpartikel und Soundeffekte hinzufügt"
,SyFeNS3p,1082067,
,UqdL217I,917449,Verbieten Sie Spielern und Entitäten den Zutritt zu bestimmten Dimensionen
,MCF15nCy,1033985,Erschieße einen Zombie mit einem Speer in den Kopf! Den Schädel mit einer Hellebarde spalten! Sprengen Sie Schleime mit einer altmodischen Muskete! Es gibt noch mehr!
,eevCqCjJ,878052,Version 1.12.2 ist eine bessere Fortsetzung der unteren ROTN-Version.
,a8f9c4zf,275137,Fügen Sie Übergangstruhen mit geringerem Fassungsvermögen als normale Truhen hinzu
,IsKsViE2,490812,"Eine Sammlung einzigartiger Artefakte, Blöcke, Verzauberungen und mehr"
,C7cTlgwS,899883,"Bietet Modelle und Animationen der Bedrock Edition mit einer kompakten und benutzerfreundlichen API-Ebene, die Hot Switching unterstützt"
,94iqI5Ec,985069,"Verwandeln Sie die Welt mit originellen Straßen, Straßenschildern und anderen dekorativen Blöcken in eine riesige Stadt"
,B5CKa9gc,1093364,Fügen Sie Fabric einen Ladefortschrittsbalken hinzu
,RrP37u3s,349248,"Ein Modul, das Elemente aus der „Legend of Zelda“-Reihe (Ocarina of Time, Majora's Mask, Twilight Princess, Breath of the Wild usw.) kombiniert."
,HpqdcQFH,300550,Bewachen Sie den Modulserver: Das Anti-Cheating-System kann Plug-Ins wie Mineralperspektive und Pixelradar blockieren
,4eW1c7Gj,992290,Töte Monster wie ein Hexer! Spell Engine-Erweiterungspaket
,hfWg64uL,903814,"Notieren Sie die Anzahl aufeinanderfolgender Angriffe gegen eine Kreatur, ohne Schaden zu nehmen"
,bI8Nt3uA,976014,"Cobblenav (Cobblemon Elf Navigator) fügt einen juwelenähnlichen Navigator hinzu, der die Spawnpunkte von Kreaturen anzeigen und Kampfstatistiken speichern kann."
,HGiHBdje,1024105,Beruhige deinen Wolf durch Streicheln
,QM2wt9X3,348756,📑📕 Ermöglicht die Kombination von 9 Blatt Papier zu einem Buch
,96CmL2cS,932934,Erweiterungspaket mit verschiedenen Gegenständen für CustomNPC+
,4lShBFYg,530472,Kiwis zum Spiel hinzugefügt!
,GhemPlCv,451602,Sand in Hochöfen schneller schmelzen lassen
,GdhF8pws,757062,"Fügen Sie einen Block hinzu, der den Himmel rendert"
,efSTEGLV,499803,Multi-Instrumenten-Ensemble-MIDI-System – unterstützt die gemeinsame Aufführung mehrerer Personen und die Wiedergabe von MIDI-Dateien!
,WcHRLVFE,1055171,Bietet Abwärtskompatibilitätsunterstützung für Pakete
,ZvTvyprn,997611,Neue böse Kreaturen und Gegenstände hinzugefügt
,vtYpD93u,615185,"API, die flexible Funktionen zum Laden/Speichern von Konfigurationen bietet und eine Konfigurationsschnittstelle im Originalstil generiert"
,ybgcuKbF,630396,Einfache Module für Verzauberungen und Flüche hinzugefügt
,w8sn0SCz,969571,"Nachtsicht-Tastenkombination: G-Taste ein/H-Taste aus, unterstützt die Befehle /gammaon und /gammaoff"
,QENxoXyf,1066390,Verbessern Sie die Kompatibilität zwischen gängigen Integrationspaketmodulen
,5cus6iho,1051527,Verbesserte Celestial-Mod-Erweiterung: Jägermond hinzugefügt
,XGvP5TBn,885625,Modul für pflanzbares Erz: Bietet umfangreiche automatisierte Bergbauinhalte
,dkODkt6y,923129,Ziehen Sie den Pfeil aus Ihrem Körper
,LrLZEnPl,391972,"📛 Rezepte und Anweisungen zur Namensschild-Synthese hinzugefügt, und benannte Entitäten lassen Namensschilder fallen, wenn sie sterben."
,kABk08Bg,998556,"Sind Sie es leid, nachts zu sterben oder sich zu verstecken? Mit diesem Mod kannst du die Welt grenzenlos erkunden!"
,fqddFpyu,431995,Durchbrechen der Obergrenze der Modulpanzerungsschadensreduzierung
,BotkzaBk,910379,KubeJS-Integration für EnderIO
,Kk4xvy7w,910125,Schraubenschlüssel und alle Maschinensoundeffekte zur mechanischen Kraft hinzugefügt
,T9YynQNW,688399,Die Diamantschaufel in der Sekundärhand erhält die Fähigkeit zu schweben (ähnlich einem Jetpack)
,CmDgNtOI,528135,"Fügen Sie einen Zustand hinzu, der zwischen Leben und Tod wiederbelebt werden kann (inspiriert durch den Auferstehungsmechanismus vieler Arten von Spielen)."
,Jc0FvX5i,632466,Die Geschwindigkeit beim Graben tiefer Steine wurde auf die normale Steingeschwindigkeit angepasst
,LmT6oZrX,1070455,"Geschmolzenes Metall, Metallnahrung, flammendes Gold, Nether-bezogene Inhalte und praktische Rezepte usw."
,iXT7GFmP,824498,Tintenstrahl-Jetpack Spectrum hinzugefügt
,EutyxFnb,460652,"Ich habe gehört, dass MC Ihrer Meinung nach nicht schwierig genug ist? Umfassende Verbesserung feindlicher Kreaturen"
,WIs8E6hv,1059409,Beenden Sie die Schiffserweiterung unabhängig von der Vanilla-Struktur
,k68glP2e,639211,Bietet eine benutzerfreundliche Lösung für die nahtlose Installation von Modulpaketen und Aktualisierungen mit einem Klick
,t14AfrFX,284538,Call of War: Minecraft 1.12.2 verwandelt sich vollständig in ein Spiel aus dem Zweiten Weltkrieg
,ofS5nIjw,641196,Beispiellose komfortable Artikelverwaltung
,OtSTiI0D,990498,Dem Spektrum wurden weitere farbenfrohe Dekoblöcke hinzugefügt
,GAPioy3y,979597,"Erstellen Sie eine Gesundheitsleiste für einen Chef oder eine Entität: einfache Bedienung, leistungsfreundlich und reich an Funktionen"
,8O0Adq7w,1080043,"Unterstützen Sie das Bibliotheksmodul: Vereinfachen Sie Konfigurationsvorgänge durch automatisierte Benutzeroberfläche, Rasterschnittstellenlayout, vereinfachte Netzwerkverwaltung und andere Funktionen"
,nWC3kyL3,1108604,"Sind Sie bereit, alle Bestien aus der alten Vergangenheit von Minecraft kennenzulernen? Wie Schnüffler sind sie prähistorische Kreaturen, von denen jedes erstaunliche neue Eigenschaften mit sich bringt!"
,LUwpuw0l,482566,"Dieses Modul fügt eine einfache Schaltfläche hinzu, um mit einem Klick zwischen alternativen Syntheseplänen derselben Formel zu wechseln."
,A4pJeHgM,999835,"Es wurde ein Fehler behoben, bei dem bei Verwendung von Iris oder Oculus Pferdemarkierungen über der Pferderüstung angezeigt wurden"
,91UlXH1I,576766,Fässer für alle Holzarten hinzugefügt
,tLuRLqpa,1113876,"Verbessern Sie das Erfolgssystemerlebnis mit einer neuen Benutzeroberfläche, die den Bildschirmplatz voll ausnutzt (insbesondere bei hoher GUI-Skalierung). Dieses Modul erbt vom eingestellten AdvancementInfo-Modul von gbl (die Wartung endet im Juni 2024)."
,TzC3nDsQ,1066090,"„LUMINOUS: Monsters“ erweitert das Originalspiel um 14 Zombie- und Skelettvarianten, jede mit ihren eigenen Umgebungsmerkmalen. Weitere Varianten finden Sie in den Mods LUMINOUS und LUMINOUS: Nether aus derselben Serie"
,GTKVKl2m,989016,"MrCrayfish-Waffen-Mod-Animation, unterstützt von Epic Fight"
,AUhQzf7w,1013333,"Neue Überraschungsangriffsmethode hinzugefügt, die vom Himmel fällt"
,gSeQTNSE,921066,"Neue Benutzeroberfläche, Funktionen und Erfolgssystem, umfassend verbesserter Beacon-Mechanismus"
,aVja52oo,593568,Blockieren Sie Partikeleffekte selektiv über eine intuitive Benutzeroberfläche für ein erfrischenderes Spielerlebnis
,aclfPzta,1001031,"„BURNT Basic Edition“ behält nur den Flammenzündungs- und Ausbreitungsmechanismus des „Burnt“-Moduls bei – keine Kreaturen, keine Biome und keine Hintergrundgeschichte, wodurch es besser für den Servereinsatz geeignet ist."
,xacOfq1u,1078119,Neues Zaubererturmgebäude und Zauberer-Miniboss hinzugefügt
,8YDc3LXD,1074735,"Rekrutieren Sie menschliche Soldaten, die als Wachen in die Schlacht ziehen und Befehle wie Verteidigung und Garnisonierung ausführen können! Mit dem Modul „Call to Battle“ aus dem Zweiten Weltkrieg können Sie Ihre Wachen mit mehr als 300 Arten von Schusswaffen und Waffen ausrüsten!"
,ajdfGxGU,507228,Barrierenvisualisierung und andere Hilfsfunktionen zur Kartenerstellung
,6tlt7WLY,1097243,"Palmen, Affenbrotbäume, Kreaturen und neue Erze zur Wüstenökologie hinzugefügt"
,6GLBDGFm,316055,Gott braucht keinen weiteren Würfel als diesen – er ist das ultimative Wesen in sich
,HfZKWsjM,852036,Optimieren Sie den Nutzen von Minecraft-Eingabeaufforderungen
,3CJUqRgj,1002384,"Ein Versuch, Slenderman/„Slenderman: Eight Pages“-Elemente in MC einzuführen"
,zylBdVA1,824692,"Holen Sie sich das Erstversorgungspaket, wenn Sie sich zum ersten Mal anmelden"
,SI5mk2b6,353426,Glastreppe und Glashalbziegel hinzugefügt
,SMLKjRsR,1030082,"Kernfunktionsbibliothek, die für das xBigEllx-Realphysikmodul erforderlich ist"
,RtCF483L,410298,"Fabric-Modul, ein umfassendes Remake der frühen Entwicklungsroute des Spiels"
,khexi0GO,484628,Zulassen von synthetischem Grundgestein und neuen Grundgesteinsbaumaterialien
,gL8ijqNQ,1061812,Ars Nouveau-Erweiterungsmodul zur Verbesserung der Zauberkontrolle
,77VVvOOe,1009078,Färbemechanismus überarbeitet + neue Färbevarianten
,ZLu8WiYO,990998,"Haben Sie schon einmal Cobblemon gespielt? Haben Sie schon einmal davon geträumt, die Welt auf einem Elf zu erkunden? Jetzt verwirklicht dieses FORGE/FABRIC(1.5+)-Modul diesen Traum!"
,4KbAoMmI,255038,Kreatives Dekorationsmodul – NICE (Wonderful Innovation and Creativity Enhancement)
,3h8ny5bp,964586,"Implementieren Sie den Höhlenbewohnermechanismus so, dass er mit der Originalversion kompatibel ist"
,Vklwtkf7,1091683,Minimalistisches Anzeigemodul mit Blockkontur
,Qc3Wx1Hk,984667,Fügen Sie neue Gegenstände in bestehende Beutetabellen ein
,bfnySOmg,899173,Ein Weltgenerationsmodul mit Schwerpunkt auf ostasiatischen Merkmalen
,OvPZ16yX,967617,Registrieren Sie benutzerdefinierte Entitäten dynamisch mit vollständiger KI-/Animations-/Generierungskontrolle über KubeJS
,opsrwaeY,1007751,Einfaches Artikelverpackungsmodul
,NnMIY8We,711583,Spezielle Blöcke für den Straßenbau hinzugefügt
,UoomXK5h,535033,Gunblade-Waffensystem
,T9R7YTnA,848698,Notieren Sie die Anzahl der „technischen Probleme“ der Spieler (Totem of the Undying-Triggerstatistiken).
,hi5FQaJy,945686,"Ein neu benannter Drache mit exklusiver Rüstung, Kampf- und anderen Inhalten"
,6fRQa2pB,498747,Das allgemeine Modul „Fabric/Forge“ fügt eine Vielzahl architektonischer Ziertüren und Falltüren hinzu
,gRy0el9F,1024522,Hinzufügen realer Effekte von Feldfähigkeiten zu Cobblemon
,cYAo8OnA,1053237,Erweiterungsmodul „Enhanced Celestials“: Friedensmond hinzugefügt – wenn Sie eine ruhige Nacht brauchen
,j0MYRfsz,885944,
,l0tpiNe7,593740,Regentage beschleunigen das Pflanzenwachstum
,7MUJfTPy,962260,Neue Erzschmelz- und Ausrüstungsbaumechanismen hinzugefügt
,xDTL1KBC,277681,"Papagei, fang an zu tanzen!"
,jSQXzmcf,396847,Lässt die Blätter schnell verfaulen
,5d9RCFkV,1101713,"48 einzigartige Waffen + 6 Waffenboxen, mit Dorfbewohnerhandel und anderen Gameplay-Funktionen"
